ID_Anuncio,Agencia,Fecha_Publicacion,Direccion,Ciudad,Precio_COP,Area_m2,Num_Habitaciones,Num_Banos,Ano_Construccion
946,Propiedades del Sol,2024-06-09,Carrera 136 # 16 - 7,Cartagena,281000000.0,318.0,1,4.0,2009.0
1191,Inmobiliaria Andina,2024-12-02,Transversal 124 # 93 - 31,Barranquilla,1500000000.0,61.0,5,4.0,
999,Conexión Urbana,2025-06-18,Calle 8 # 22 - 61,Cartagena,1209000000.0,94.0,2,1.0,
992,Inmobiliaria Andina,2023-10-30,Carrera 113 # 90 - 28,Cartagena,1109000000.0,100.0,2,3.0,1983.0
933,Propiedades del Sol,2024-04-25,Diagonal 124 # 64 - 82,Medellín,1102000000.0,332.0,4,2.0,1989.0
768,Conexión Urbana,2023-08-31,Carrera 104 # 56 - 53,Cartagena,1008000000.0,101.0,5,3.0,2005.0
50,Tu Casa Ideal,2024-04-16,Calle 127 # 3 - 67,Cartagena,1924000000.0,,2,3.0,
1243,Propiedades del Sol,2024-08-24,Diagonal 83 # 40 - 45,Cartagena,851000000.0,219.0,1,2.0,2001.0
976,Propiedades del Sol,2024-05-26,Avenida 109 # 86 - 89,Cartagena,1181000000.0,263.0,4,4.0,1994.0
181,Horizonte Propiedades,2023-09-24,Carrera 84 # 27 - 67,Bogotá D.C.,1190000000.0,123.0,1,2.0,2024.0
370,Propiedades del Sol,2023-09-22,Calle 105 # 18 - 67,Bogotá D.C.,1497000000.0,61.0,5,2.0,2007.0
1508,Inmobiliaria Andina,2024-11-24 00:00:00,Carrera 139 # 57 - 93,Cali,1564000000.0,313.0,3,3.0,2003.0
1527,Inmobiliaria Andina,2024-11-04 00:00:00,Avenida 50 # 39 - 12,Cali,882000000.0,184.0,3,1.0,1993.0
371,Tu Casa Ideal,2024-02-01,Carrera 66 # 94 - 98,Cartagena,187000000.0,317.0,5,3.0,2020.0
201,Tu Casa Ideal,2023-09-03,Avenida 148 # 74 - 32,Barranquilla,1712000000.0,87.0,3,1.0,2015.0
1387,Conexión Urbana,2024-08-09,Carrera 60 # 11 - 56,Cali,944000000.0,54.0,6,1.0,1998.0
1014,Horizonte Propiedades,2024-05-21,Transversal 121 # 17 - 81,Bogotá D.C.,222000000.0,82.0,1,2.0,2002.0
1382,Inmobiliaria Andina,2025-03-15,Calle 38 # 9 - 14,Medellín,1458000000.0,79.0,6,,2011.0
1005,Conexión Urbana,2025-05-16,Avenida 89 # 43 - 95,Medellín,158000000.0,224.0,2,1.0,
1046,Propiedades del Sol,2024-12-29,Avenida 130 # 75 - 95,Bogotá D.C.,1900000000.0,113.0,5,1.0,1982.0
677,Tu Casa Ideal,2023-12-31,Calle 100 # 77 - 71,Medellín,500000000.0,260.0,1,1.0,2016.0
1154,Propiedades del Sol,2024-01-19,Avenida 39 # 8 - 20,Cali,441000000.0,291.0,2,3.0,2018.0
531,Conexión Urbana,2024-08-29,Avenida 43 # 88 - 11,Cali,356000000.0,299.0,6,3.0,1998.0
1405,Conexión Urbana,2023-12-07,Avenida 138 # 75 - 22,Cartagena,372000000.0,108.0,2,2.0,
572,Propiedades del Sol,2024-01-25,Diagonal 102 # 39 - 20,Cartagena,,246.0,1,1.0,
